Code,Name,MainGroup,SubTags,Industry,GroupSize
8042,金山電,被動元件,"鋁質電容, 電容","被動元件, 鋁質電解電容",49
8043,蜜望實,"被動元件, 電子通路",,"MLCC, 被動元件, 電子元件代理商, 電子通路, 電感","49, 256"
8044,網家,傳產其他,其他,"INTERNET應用與服務, 電商平台",246
8045,達運光電,光通訊,,"光纖設備, 光通訊, 系統整合, 軟體業",46
8046,南電,PCB,"ABF, IC載板","IC基板, 印刷電路板, 印刷電路板相關, 封測服務與材料",64
8047,星雲,半導體設備,其他,設備儀器商,109
8048,德勝,光通訊,,"光纖設備, 光通訊",46
8049,晶采,面板,LCD-STN面板,"LCM, 面板業",91
8050,廣積,科技其他,工業電腦,"主機板, 工業電腦, 電腦系統業",36
8054,安國,AI,ASIC,"FLASH記憶體IC, IC設計, PC週邊IC, 影音IC, 記憶卡IC, 集線器IC, 高速傳輸介面IC",40
8059,凱碩,網通,,"數據機, 無線網路設備系統(WLAN), 網通設備",92
8064,東捷,封測,FOPLP扇出型封裝,"LED設備, 設備儀器商, 面板設備",26
8066,來思達,傳產其他,,"傢俱, 家居用品",246
8067,志旭,電子通路,,"時尚產業, 美妝保養品, 電子通路, 電腦通路商",256
8068,全達,"IC設計, 電子通路",,"IC零組件通路商, 軟體業, 軟體通路／代理, 電子通路","108, 256"
8069,元太,"百貨零售, 面板","LCD-TFT面板, 零售","中小尺吋面板, 電子紙, 面板業","30, 91"
8070,長華*,"半導體設備, 電子通路",IC-導線架,"半導體材料通路商, 封測服務與材料, 導線架, 電子通路","109, 256"
8071,能率網通,電子通路,,"模具沖壓, 輔助與彌補用醫材, 隱形眼鏡, 電子元件代理商, 電子通路, 電子零件元件",256
8072,陞泰,"IC設計, 電子通路",安全監控,"IC零組件通路商, 安全監控, 工業電腦, 電子通路","108, 256"
8074,鉅橡,PCB,PCB材料,"PCB材料, 印刷電路板相關",64
8076,伍豐,機械,商業自動化,"KIOSK自助服務機, POS機系統, 工業電腦",93
8077,洛碁,觀光,,"旅宿／餐飲, 飯店",54
8080,泰霖,營建,,"其他營造工程, 營造工程",122
8081,致新,IC設計,快速充電,"IC設計, LED驅動IC, 電源管理IC, 類比IC",108
8083,瑞穎,機械,其他,"機械零組件, 軸承",93
8084,巨虹,記憶體,"DRAM銷售, 記憶體","旅宿／餐飲, 記憶卡, 週邊產品, 電子元件代理商, 電子通路, 餐飲",27
8085,福華,面板,LCD-零組件,"LCM, 傳產其他, 其他電子零件, 碳權相關, 背光模組, 週邊產品, 電子零件元件, 面板業, 面板零組件",91
8086,宏捷科,IC代工,"AR擴增實境, IC-代工, 次世代半導體","IC製造, 化合物晶圓, 砷化鎵相關",31
8087,麗升能源,傳產其他,,"太陽能, 太陽能發電, 太陽能系統運用, 電力, 風力發電",246
8088,品安,記憶體,DRAM銷售,"DRAM模組, FLASH模組, 記憶體模組, 電子製造服務, 電子零件元件, 電腦系統業",27
8089,康全電訊,"光通訊, 網通",,"光纖設備, 光通訊, 接取設備, 無線網路設備系統(WLAN), 網通設備","46, 92"
8091,翔名,半導體設備,,"半導體製程設備, 設備儀器商",109
8092,建暐,機械,,"工具機, 設備儀器商, 量測儀器",93
8093,保銳,"散熱, 電子通路, 電源供應器",,"散熱模組, 散熱風扇馬達, 電子零件元件, 電源供應器","16, 256, 35"
8096,擎亞,"IC設計, 電子通路",,"IC零組件通路商, 電子元件代理商, 電子通路","108, 256"
8097,常珵,網通,,"無線網路設備系統(WLAN), 網通設備",92
8099,大世科,伺服器,,"INTERNET技術與基礎設施, 系統整合, 軟體業, 雲端科技",32
8101,華冠,電子通路,手機製造,"平板電腦, 手機, 手機製造, 消費性電子產品, 穿戴式裝置, 電子製造服務, 電腦系統業",256
8102,傑霖科技,IC設計,,"IC設計, 影音IC",108
8103,瀚荃,"連接器, 電子通路",,"連接器, 連接線材, 電子零件元件","41, 256"
8104,錸寶,面板,"LCD-TFT面板, Micro LED","OLED, 工業用電池, 電池, 面板業",91
8105,凌巨,面板,LCD-STN面板,"LCM, 面板業",91
8107,大億金茂,傳產其他,,汽機車零組件,246
8109,博大,"電子通路, 電源供應器",,"電子零件元件, 電源供應器","256, 35"
8110,華東,IC設計,,"IC封裝, IC封裝測試, IC測試",108
8111,立碁,面板,,"LED, LED封裝, LED照明產品",91
8112,至上,記憶體,HBM,"IC零組件通路商, 電子元件代理商, 電子通路",27
8114,振樺電,機械,商業自動化,"KIOSK自助服務機, POS機系統, 工業電腦",93
8121,越峰,被動元件,,"被動元件, 被動元件上游",49
8131,福懋科,"IC設計, 電子通路",,"DRAM模組, IC封裝, IC封裝測試, IC測試, 電子零件元件","108, 256"
8147,正淩,"連接器, 電子通路",,"連接器, 電子零件元件","41, 256"
8150,南茂,IC設計,,"IC封裝, IC封裝測試, IC測試, LCD驅動IC封裝, 封測服務與材料, 金、錫凸塊",108
8155,博智,PCB,,"印刷電路板, 印刷電路板相關",64
8162,微矽電子-創,IC設計,,"IC封裝測試, IC測試",108
8163,達方,運動休閒,,"自行車, 車輛整車, 週邊產品, 鍵盤",37
8171,天宇,電動車,,"工業用電池, 消費用電池, 車用鋰電池, 電池",54
8176,智捷,網通,,"無線網路設備系統(WLAN), 網通設備",92
8182,加高,被動元件,石英元件,"振盪器, 石英元件, 被動元件",49
8183,精星,電子通路,寧德時代,"電子製造服務, 電腦系統業",256
8201,無敵,電子通路,消費電子,"INTERNET技術與基礎設施, 消費性電子產品, 系統整合, 車用電子, 軟體業, 雲端科技",256
8210,勤誠,電子通路,機殼,"伺服器機殼, 電子零件元件",256
8213,志超,PCB,,"印刷電路板, 印刷電路板相關",64
8215,明基材,面板,,"偏光板, 面板零組件",91
8222,寶一,機械,,"機械零組件, 航天機械零組件, 航天軍工, 飛機零件／製造",93
8227,巨有科技,AI,IP/ASIC,"ASIC, IC設計",40
8234,新漢,科技其他,工業電腦,工業電腦,36
8240,華宏,面板,LCD-零組件,"光學膜, 面板零組件",91
8249,菱光,傳產其他,數位相機,"影像感測元件, 數位相機",246
8255,朋程,電子通路,,"二極體, 分離式元件, 車用電子",256
8261,富鼎,傳產其他,,"分離式元件, 電晶體",246
8271,宇瞻,記憶體,"DRAM銷售, 記憶體","DRAM模組, FLASH模組, 記憶體模組, 電子零件元件",27
8272,全景軟體,科技其他,,"資訊安全, 軟體業",36
8277,商丞,記憶體,DRAM銷售,"儲存設備, 磁碟陣列控制器, 記憶體模組, 週邊產品, 電子零件元件",27
8279,生展,食品,保健食品,"生物科技, 食品生技",61
8284,三竹,傳產其他,,"應用軟體, 系統整合, 軟體業",246
8289,泰藝,被動元件,,"振盪器, 被動元件",49
8291,尚茂,PCB,,"印刷電路板相關, 銅箔基板",64
8299,群聯,記憶體,"記憶體, 記憶體IC設計","FLASH模組, FLASH記憶體IC, IC設計, PC週邊IC, SSD控制IC, USB, 傳輸介面, 嵌入式晶片, 記憶卡, 記憶卡IC, 週邊產品, 電子零件元件, 高速傳輸介面IC",27
8341,日友,傳產其他,環境工程,"傳產其他, 回收焚化／掩埋清運",246
8342,益張,傳產其他,,"傢俱, 傳產其他, 家居用品, 線材盤元, 金屬加工／製品",246
8349,恒耀,鋼鐵,,"線材盤元, 螺絲螺帽",41
8354,冠好,化學,,"傳產其他, 化學工業, 文具, 膠帶",69
8358,金居,PCB,銅箔,"印刷電路板相關, 銅箔",64
8367,建新國際,航運,,"物流業, 貨櫃場服務, 運輸事業, 陸運",31
8374,羅昇,"建材, 機械","智慧型機器人/機械手臂, 玻璃基板 E-Core Sys.","機械零組件, 產業機械, 自動化設備, 變頻器, 電力設備","18, 93"
8383,千附,"半導體設備, 機械, 電子通路",水資源,"其他產業機械, 半導體製程設備, 工程顧問, 廠務工程, 營造工程, 產業機械, 設備儀器商, 電子其他","109, 93, 256"
8390,金益鼎,傳產其他,"環境工程, 黃金","傳產其他, 回收焚化／掩埋清運",246
8401,白紗科,傳產其他,,"傳產其他, 印刷業",246
8403,盛弘,生技醫療,"智慧醫療, 醫療管理顧問","藥品通路, 醫療器材通路, 醫療服務, 醫療管理服務, 醫藥流通",134
8404,百和興業-KY,"營建, 紡織",,"傳產其他, 地產, 工業紡織品, 營建, 織布業, 鞋材, 黏扣帶","122, 59"
8409,商之器,生技醫療,,智慧醫療技術,134
8410,森田,電子通路,其他,"機殼表面處理, 電子零件元件",256
8411,福貞-KY,傳產其他,,"瓶蓋, 製罐業, 鋁罐, 馬口鐵罐",246
8415,大國鋼,鋼鐵,,"線材盤元, 螺絲螺帽",41
8416,實威,電子通路,,"3D印表機, 軟體業, 軟體通路／代理, 週邊產品",256
8421,旭源,傳產其他,,"傳產其他, 印刷業",246
8422,可寧衛*,傳產其他,環境工程,"傳產其他, 回收焚化／掩埋清運",246
8423,保綠-KY,橡膠,,"合成橡膠, 橡膠工業",12
8424,惠普,營建,,"建材, 複合板",122
8426,紅木-KY,營建,,"水電消防工程, 營造工程, 設計裝潢",122
8429,金麗-KY,傳產其他,,"傳產其他, 製鞋業",246
8431,匯鑽科,傳產其他,,"傳產其他, 金屬加工／製品",246
8432,東生華,生技醫療,,"學名藥, 新藥研發, 西藥製劑, 醫藥流通, 醫藥產業",134
8433,弘帆,百貨零售,,"流通業, 貿易",30
8435,鉅邁,化學,"水資源, 環境工程","其他化工產品, 化學工業",69
8436,大江,食品,"保健食品, 美容","保健食品, 時尚產業, 生物科技, 美妝保養品, 食品加工, 食品生技",61
8437,大地-KY,伺服器,遠距教學,"教育事業, 服務業",32
8438,昶昕,半導體設備,,"傳產其他, 半導體化學品, 回收焚化／掩埋清運",109
8440,綠電,傳產其他,,"傳產其他, 回收焚化／掩埋清運",246
8442,威宏-KY,運動休閒,,"傳產其他, 手提箱, 運動產業, 運動用品",37
8443,阿瘦,傳產其他,,"傳產其他, 製鞋業",246
8444,綠河-KY,營建,,"建材, 複合板",122
8446,華研,傳產其他,,"傳播事業, 文化創意產業, 演出經紀",246
8450,霹靂,傳產其他,AR擴增實境,"傳播事業, 影音娛樂, 文化創意產業, 有線電視",246
8454,富邦媒,傳產其他,,"INTERNET應用與服務, 電商平台",246
8455,大拓-KY,"機械, 電子通路",,"設備儀器商, 變頻器, 電力設備, 電子元件代理商, 電子通路, 電機","93, 256"
8462,柏文,運動休閒,,"休閒娛樂, 連鎖健身房",37
8463,潤泰材,水泥,水泥,"水泥, 營造工程, 設計裝潢, 高爐水泥",13
8464,億豐,傳產其他,,"家居用品, 窗簾",246
8466,美吉吉-KY,營建,,"建材, 複合板",122
8467,波力-KY,運動休閒,,"傳產其他, 碳纖維, 運動產業, 運動用品",37
8472,夠麻吉,食品,,"INTERNET應用與服務, 流通業, 電商平台, 食品飲料相關通路",61
8473,山林水,營建,,"傳產其他, 回收焚化／掩埋清運, 水資源, 污水處理, 海水淡化, 營造工程, 環保工程",122
8476,台境*,營建,,"營造工程, 環保工程",122
8477,創業家,傳產其他,,"INTERNET應用與服務, 電商平台",246
8478,東哥遊艇,傳產其他,,"造船業, 遊艇製造",246
8481,政伸,傳產其他,,"傳產其他, 印刷業",246
8482,商億-KY,傳產其他,,"傢俱, 家居用品",246
8487,愛爾達-創,傳產其他,,"INTERNET應用與服務, 串流媒體",246
8488,吉源-KY,傳產其他,,"製罐業, 鋁罐, 馬口鐵罐",246
8489,三貝德,伺服器,遠距教學,"教育事業, 服務業",32
8499,鼎炫-KY,"機械, 電子通路",其他,"儀表, 其他電子零件, 產業機械, 電子零件元件","93, 256"
8905,裕國,食品,,"罐頭業, 肉品加工, 貨櫃場服務, 運輸事業, 食品加工",61
8906,花王,傳產其他,其他,"傳產其他, 印刷業",246
8908,欣雄,傳產其他,,"天然氣, 石油及天然氣",246
8916,光隆,紡織,,"家居用品, 寢具, 成衣, 成衣製造, 紡紗, 羽絨加工",59
8917,欣泰,傳產其他,,"天然氣, 石油及天然氣",246
8921,沈氏,傳產其他,其他,"傳產其他, 印刷業",246
8923,時報,傳產其他,,"傳播事業, 出版業",246
8924,大田,運動休閒,"水資源, 高爾夫球","球具, 運動產業, 高爾夫球桿頭",37
8926,台汽電,傳產其他,,"汽電共生, 電力",246
8927,北基,營建,,"其他公用事業, 加油站, 地產, 營建",122
8928,鉅明,運動休閒,高爾夫球,"運動產業, 高爾夫球桿頭",37
8929,富堡,"紡織, 造紙","其他, 衛生保健","不織布, 家庭用紙, 工業紡織品, 造紙業","59, 7"
8930,青鋼,營建,,"建材, 輕鋼架",122
8931,大汽電,傳產其他,,"汽電共生, 電力",246
8932,智通*,傳產其他,其他,"傳產其他, 拉鍊",246
8933,愛地雅,運動休閒,自行車,"自行車, 車輛整車",37
8935,邦泰,傳產其他,,"傳產其他, 複合材料, 鞋材",246
8936,國統,水泥,,"水利, 水泥, 水泥製品, 水資源",13
8937,合騏,電動車,汽車,"機車, 機車零組件, 汽機車零組件, 沙灘車, 車輛整車",54
8938,明安,運動休閒,高爾夫球,"傳產其他, 球具, 複合材料, 運動產業, 高爾夫球桿頭",37
8940,新天地,"伺服器, 觀光",,"婚宴顧問, 旅宿／餐飲, 服務業, 餐飲","32, 54"
8941,關中,傳產其他,其他,"傳產其他, 烤肉架",246
8942,森鉅,營建,,"建材, 複合板",122
8996,高力,傳產其他,,"傳產其他, 金屬加工／製品",246
9103,美德醫療-DR,"生技醫療, 食品",空污,"個人保護用器材, 其他醫療器材, 速食麵, 醫療管理服務, 非酒精飲料, 食品加工, 飲料相關","134, 61"
9105,泰金寶-DR,電子通路,掃描器,"POS機系統, 主機板, 印表機, 家電, 工業電腦, 消費性電子產品, 液晶電視, 硬碟相關, 穿戴式裝置, 視訊轉換相關, 週邊產品, 電子製造服務, 電腦系統業",256
9108,61神州-DR,傳產其他,,"應用軟體, 系統整合, 軟體業",246
9110,越南控-DR,傳產其他,,"機車, 機車零組件, 汽機車零組件, 車輛整車",246
9116,08明輝-DR,"機械, 電機電纜",,"海洋工程設備, 產業機械, 線材盤元, 螺絲螺帽, 資訊安全, 軟體業, 電力電纜, 電線電纜","93, 32"
9118,68同方友友-DR,面板,,"LED, LED照明產品, 家電, 照明",91
9120,00晨訊科-DR,電子通路,,"手機, 手機製造, 車用電子",256
9136,巨騰-DR,"塑膠, 電子通路",,"塑膠射出, 機殼, 鎂鋁合金, 電子零件元件","62, 256"
9802,鈺齊-KY,傳產其他,NIKE,"傳產其他, 鞋材",246
9902,台火,百貨零售,其他,"汽車服務相關, 流通業, 特種車輛相關, 貿易, 資產股, 車輛整車",30
9904,寶成,運動休閒,"NIKE, 其他, 東協","傳產其他, 控股公司, 製鞋業, 運動產業, 運動用品, 鞋材",37
9905,大華,傳產其他,其他,"瓶蓋, 製罐業, 鋁罐",246
9906,欣巴巴,建材,建材,"地產, 營建",18
9907,統一實,紡織,,"冷軋鋼捲, 化纖原料, 寶特瓶, 板鋼, 製罐業, 馬口鐵罐",59
9908,大台北,傳產其他,,"天然氣, 石油及天然氣",246
9910,豐泰,運動休閒,NIKE,"傳產其他, 製鞋業, 運動產業, 運動鞋, 鞋材",37
9911,櫻花,傳產其他,,"家居用品, 廚具, 廚衛電",246
9912,偉聯,面板,顯示器,"LCD顯示器, 顯示器",91
9914,美利達,運動休閒,自行車,"產業機械, 自行車, 自行車零件, 車輛整車",37
9917,中保科,伺服器,,"保全業, 安全監控, 工業電腦, 服務業",32
9918,欣天然,傳產其他,,"天然氣, 石油及天然氣",246
9919,康那香,"紡織, 造紙","美容, 衛生保健","不織布, 家庭用紙, 工業紡織品, 造紙業","59, 7"
9921,巨大,運動休閒,"共享單車, 自行車","產業機械, 自行車, 自行車零件, 車輛整車",37
9924,福興,傳產其他,,"家居用品, 鎖",246
9925,新保,伺服器,,"保全業, 安全監控, 工業電腦, 服務業",32
9926,新海,傳產其他,,"天然氣, 石油及天然氣",246
9927,泰銘,傳產其他,,"鉛, 非鐵金屬",246
9928,中視,傳產其他,,"傳播事業, 無線電視",246
9929,秋雨,傳產其他,,"傳播事業, 傳產其他, 印刷業, 廣告",246
9930,中聯資源,水泥,,"傳產其他, 回收焚化／掩埋清運, 水泥, 高爐水泥",13
9931,欣高,傳產其他,,"天然氣, 石油及天然氣",246
9933,中鼎,營建,,"工程顧問, 營造工程",122
9934,成霖,"半導體設備, 建材",,"家居用品, 水龍頭, 衛浴設備","109, 18"
9935,慶豐富,傳產其他,,"家居用品, 窗簾",246
9937,全國,傳產其他,,"其他公用事業, 加油站",246
9938,百和,紡織,,"傳產其他, 工業紡織品, 織布業, 鞋材, 黏扣帶",59
9939,宏全,紡織,東協,"化纖原料, 寶特瓶, 瓶蓋, 製罐業",59
9940,信義,營建,東協,"地產, 房屋仲介",122
9941,裕融,電動車,,"汽車服務相關, 汽車融資",54
9942,茂順,橡膠,,"橡膠工業, 橡膠製品, 油封",12
9943,好樂迪,運動休閒,,"KTV, 休閒娛樂",37
9944,新麗,紡織,,"不織布, 工業紡織品",59
9945,潤泰新,"水泥, 營建",,"地產, 水泥, 營建","13, 122"
9946,三發地產,營建,,"地產, 營建",122
9949,琉園,傳產其他,,"傳產其他, 工藝品",246
9950,萬國通,傳產其他,,"傳產其他, 手提箱",246
9951,皇田,電動車,,汽車內裝,54
9955,佳龍,傳產其他,黃金,"傳產其他, 回收焚化／掩埋清運",246
9958,世紀鋼,鋼鐵,,"條鋼, 鋼構",41
9960,邁達康,運動休閒,高爾夫球,"INTERNET應用與服務, 健身器材, 球具, 運動產業, 電商平台",37
9962,有益,鋼鐵,,不鏽鋼,41
